Electrical Infrastructure,PSA Oxygen Plant,Surgical Bed Expansion,Operational Costs,Total Cost
92780453.8216511,84870299.21549945,87148901.54030308,310286921.8875521,575086576.4650058
71954738.38692352,71760997.67551042,66954646.465687685,328821152.25138146,539491534.7795031
78975702.50636595,83269953.76170443,68618190.97211011,349763841.9065528,580627689.1467333
92731047.24339475,81820495.90469074,74423643.33434807,271447605.3605924,520422791.843026
77427654.19365853,81638407.48289277,61448349.81792738,306456151.21074784,526970562.70522654
95513669.4491803,74435805.00189626,64248694.02060728,285219675.4442079,519417843.91589177
96290850.86200671,90118081.20542808,62890374.09991862,286456234.9683845,535755541.1357379
109229662.70494932,93613082.07445803,68941146.91805151,326769055.8734794,598552947.5709383
84466777.21386516,68227732.90597802,64296709.577979304,304131379.2422552,521122598.94007766
82995515.32304728,67999229.38939767,85923824.02778317,257635855.85423088,494554424.594459
78647088.07942592,101049150.24648777,72284164.30594437,306698894.32285845,558679296.9547164
83458596.973004,94432014.11798622,66162568.92508258,298293384.9389551,542346564.9550279
82000233.75326736,69846728.56111416,79772960.28346957,302862298.29718107,534482220.89503217
65188158.12024315,76402401.69738498,72280846.25140475,304650037.2672053,518521443.3362382
67790578.89234792,73595958.78773579,56298176.34294402,335063612.2102393,532748326.233267
80274052.18367095,89687519.78366828,69527904.20814651,322014380.4895012,561503856.6649868
94098667.46434703,68002166.11559016,62231261.51459877,364259548.4631098,588591643.5576458
100713384.04329921,67942948.02051201,72604333.39975578,304468587.08602375,545729252.5495908
81918171.59215613,68295780.21009749,59559136.28113554,255689054.91461298,465462142.9980021
106645202.36330505,76242267.49325731,69211034.74039795,309674906.0673405,561773410.6643008
103377326.1259112,74959945.67703909,84079200.71186548,264989792.16693643,527406264.6817522
101551460.61698087,76491985.84258807,69980378.03280883,312865664.488403,560889488.9807808
79516793.75525688,73497971.59783995,68900098.5560863,307548345.01345503,529463208.9226382
74508703.16296001,92768999.95393996,72313529.20647001,314107532.0795852,553698764.4029552
70723444.43430659,78638703.61560707,67248100.63734129,288229743.77541536,504839992.4626703
90227498.54691002,82615190.24165817,69249605.41304824,352116270.1256161,594208564.3272325
65831354.1240471,73008650.87309337,69148139.45434122,256992846.40108228,464980990.852564
61911772.879182704,63575390.37620636,48591787.27038635,270039991.2760319,444118941.80180734
71823216.74445169,76590979.27029653,62850251.70807388,254130276.42506894,465394724.14789104
112331315.88630803,71213190.58231395,57524526.412276335,365237381.2220543,606306414.1029526
73290909.5457091,78247458.59189914,63912789.06131588,293022044.71886003,508473201.91778415
88310014.28286843,79029560.41995382,69288592.19081406,297069848.0269699,533698014.92060626
74534567.84299958,62882432.38182611,55738644.41145186,315632446.73513865,508788091.3714162
74468526.77610059,69693540.26417603,52440806.164769694,277384489.8544278,473987363.0594741
88219519.11779696,94924262.82607092,60674469.85796809,305808042.64901155,549626294.4508475
107745536.14743923,65069800.93232829,69682432.2628247,274844532.4278777,517342301.77046996
83021694.0996628,77549027.49300376,62751340.068584055,283743893.72060645,507065955.38185704
73764109.16208726,59418723.73356975,53092824.103819914,275082073.97674173,461357730.97621864
65445677.07406761,74633340.28270213,62876740.89637893,278456165.44032377,481411923.69347245
65818725.78931688,59407765.88415693,54458129.23261962,283053517.10715336,462738138.0132468
87695801.29274265,80502146.35030404,68798154.33716133,237208055.85505155,474204157.83525956
80586833.50376056,86849608.0240362,74399698.2987284,255239601.1243631,497075740.9508883
62694746.21141219,65719414.26883594,63722921.04867912,289654785.95464027,481791867.4835675
91351032.59878732,66336519.01307184,65065363.62444374,279956479.6441105,502709394.8804134
80617666.70826161,81217885.21357435,59407008.27850133,350155205.7838418,571397765.984179
100781295.82086198,97010855.08099248,69778335.4144677,329581522.13524765,597152008.4515698
89011178.19455062,81590312.97523934,66835650.32032257,328904081.0055264,566341222.495639
83246807.85861605,89151152.13672984,72118132.0303752,352746731.9176566,597262823.9433777
95745608.74274866,62987905.20661506,64969992.161628276,271031394.145226,494734900.25621796
109258796.358433,73553981.26128815,70705838.37614177,332195246.6381157,585713862.6339786
89236301.63430287,103555970.04069512,70983009.59996708,269924032.0965047,533699313.37146974
91079048.6815379,76166230.79598778,79401469.77311929,341813367.4741598,588460116.7248048
132029294.48256698,84962539.45355543,83590644.41224295,300275390.12960964,600857868.477975
104833892.5951265,74621105.75332318,56867321.495696805,329442317.41370875,565764637.2578552
104203387.02368855,78348843.09081225,75344141.99233764,394236639.7340528,652133011.8408912
90569789.52365434,83650564.57276942,73316252.13446212,339477516.2402709,587014122.4711568
95756151.67662348,89030867.0190962,81225422.52906497,379868050.6279905,645880491.8527751
83704218.59510393,66798951.15492096,46842161.14484976,352627247.64863724,549972578.5435119
97648595.38468008,82926612.77932331,67795322.28017747,321447823.59937614,569818354.0435569
74483118.22911255,67009936.26023142,58543894.05012418,316786390.24885064,516823338.7883188
76426349.65057395,74718017.47987916,70157365.6437268,282267031.35975766,503568764.1339376
80057459.73812293,84318832.38072078,56075139.596677005,305109491.56622183,525560923.2817426
72227646.82885633,89631662.29526436,59071678.973664306,295145228.05414754,516076216.1519326
82558534.22675118,54541615.66313145,70868132.3943089,301186631.2875624,509154913.57175386
109837842.28908584,71701421.78419979,81372679.8009521,324377092.41349036,587289036.2877281
113165571.99452849,98319659.27879383,75483836.56346847,289188075.55231094,576157143.3891017
96237213.18048204,71376809.86924271,77828923.6432926,347227558.4233694,592670505.1163868
95044070.66677842,75243848.56846331,73898141.57563244,363853773.220438,608039834.0313122
78209826.7883066,69549232.27585398,59923807.07370873,312581256.7761238,520264122.9139931
111049215.24491906,79345482.7693747,79339633.31040454,336249896.1945128,605984227.519211
66644789.84892217,53081529.01006527,50592613.067310765,273267512.2821578,443586444.208456
69174842.52462104,65740161.600666024,65254728.27101088,339379696.32798344,539549428.7242813
61794072.49994227,69583368.30220404,60659749.63236044,322885792.52681696,514922982.96132374
78653095.8698337,75599014.72810905,67546068.16311117,284898591.13604224,506696769.89709616
80334041.71940494,63889724.593027644,75475738.11071254,269671589.6449595,489371094.0681046
68494071.24679473,72110076.02141528,83526925.42198414,337815567.40545374,561946640.0956478
140011600.36647987,90677489.35188605,83498130.90293418,361366649.04250413,675553869.6638043
85896601.76187585,72145409.84109223,62066269.6691604,312959955.0466975,533068236.31882596
77799851.99036418,73944585.97759598,53655895.39528978,299460917.93534195,504861251.2985919
78719194.15311827,66020312.26977,62294640.73593445,299435493.325614,506469640.4844367
78452834.13640262,75037895.34123266,65297618.38618738,321319798.636055,540108146.4998777
67968520.0557764,64445986.0659116,60045128.54854016,296708751.3727394,489168386.04296756
95229799.9682832,63306838.14655888,71068649.78015383,312933686.8309789,542538974.7259748
69673613.69315211,70648264.13931128,57565100.97780757,282561833.6802041,480448812.49047506
100345028.8679464,91189870.99425822,80944240.45420766,302498624.35381013,574977764.6702224
89212870.71131171,62535972.624330305,55364257.00067592,343999475.43283147,551112575.7691494
67747700.80187555,61498779.99061276,70538477.83829772,355426689.3459466,555211647.9767326
115768572.58108051,78362089.84144124,78445914.46076235,319529830.6781298,592106407.5614139
84478548.41297814,75717035.83803132,76830823.13449699,273057811.31112015,510084218.6966266
102604798.9029865,83589066.49272555,64780332.38752935,362281177.0666182,613255374.8498596
85983072.1672048,60512059.803968556,58944967.94217985,313836262.358615,519276362.2719682
82932922.57010601,79759835.96831553,72122428.54907465,273903100.2856446,508718287.3731408
81307915.72274278,88541855.22999054,73149618.84406719,280098195.57459116,523097585.37139165
88700390.14815007,71435103.59664394,67210560.14356014,281979580.63772935,509325634.52608347
82181253.38935289,79451711.36839265,78255101.43514454,291797325.67078865,531685391.8636787
76333536.58176832,76081756.79770042,79456508.25103277,305269556.5263636,537141358.1568651
78267231.84045772,73243019.78420886,53191383.88612931,310488126.8221013,515189762.3328972
82525285.91628222,76016519.03345446,62985990.63104615,250077992.83737394,471605788.41815674
83073623.71636602,80827383.43575789,64013260.141444534,286590136.9929903,514504404.28655875
101601379.34056291,93065597.29642522,66853764.28236511,334356782.94252616,595877523.8618793
75461100.14950845,67444769.02458699,60065496.3062467,309137831.6801913,512109197.1605334
78416546.31499085,70716364.99105084,62164214.45556937,275271685.8514778,486568811.61308885
70739864.96024716,91686914.4895819,76123227.50306745,324169040.6606495,562719047.6135459
78833202.42516655,84043399.80529036,76419163.59399733,299471867.2949828,538767633.119437
62310126.367511995,70062582.73147662,59541490.57922636,284765924.5080656,476680124.18628055
101655185.34454563,71487842.78915223,54483180.67792699,257586478.23130515,485212687.04293
102767067.32539177,87074232.23153807,71136367.73085763,308329971.6007288,569307638.8885162
79736376.49109419,79239245.62859929,60631431.45254654,338361031.6316522,557968085.2038922
80586067.40836385,86126065.53537287,74348875.94854657,324032254.353277,565093263.2455604
91917192.59280986,75966638.36736256,58882218.253471725,317497737.6788022,544263786.8924463
83939750.96159728,79362300.67524214,58167478.14543131,287259559.992537,508729089.77480775
104839100.04666498,81407399.52644324,81592086.84295218,318177185.49529487,586015771.9113553
90929994.24528886,75607419.21779032,72643887.23187353,279126523.1204468,518307823.8153995
87536976.17616886,79266121.2548841,68889958.03784935,302694993.0650748,538388048.533977
84716925.46825467,81723430.97286656,68684042.59771729,343069778.1758907,578194177.2147292
79051196.1324184,89546052.4227988,87859859.41593656,386109831.0211549,642566938.9923086
80322577.68613611,76380646.3597835,64236254.67004109,278016756.553461,498956235.2694217
80804174.63351884,81019972.4877864,57700865.62958365,317715230.7739523,537240243.5248412
73477133.03492153,77243953.11342527,73586360.33399001,373991491.2565058,598298937.7388426
70326104.26164559,63709373.632672995,68128161.92479795,250395171.29587165,452558811.1149882
59870565.12106187,72550939.35092077,63656847.84149429,295893436.8025244,491971789.1160013
104238071.82440402,86904789.85190848,61243469.25106447,285318506.7829537,537704837.7103307
84792927.43651767,77722764.24563909,60910638.67332483,346639265.76028085,570065596.1157625
66920842.66353444,69376536.14282233,71202280.12385468,288394326.1815242,495893985.11173564
51291203.34033195,55180359.862027496,48574701.09230819,251288717.00340426,406334981.29807186
72436418.27378759,66188217.117310874,72042331.44303259,270204307.1528355,480871273.98696655
88363267.49486859,106534499.88548423,76010385.71141803,295083821.6078067,565991974.6995776
97134673.87998837,77191877.45589696,80826894.23478018,333512224.2748936,588665669.8455591
98943145.1123979,75925248.26677385,63278305.97307116,295125489.78987557,533272189.14211845
68618657.43650924,69436855.4045774,63913099.71013863,290227311.2740748,492195923.82530004
81218939.40372556,73872764.20946169,65763820.07525759,237866935.74897113,458722459.43741596
82032909.22818623,71761120.20229197,62714827.49642384,277545917.93975025,494054774.8666523
73040403.25616567,65456602.63782657,53705002.30041492,289303467.6540457,481505475.84845287
114673426.417037,75461629.96482314,67772768.62046453,298134133.7994476,556041958.8017722
91255554.8783776,88665710.89424145,83700577.4737778,382333670.75321484,645955513.9996117
94806638.99803217,67076968.470737465,60243682.93806636,245762931.81380573,467890222.22064173
87475658.10569169,77243341.35430907,81980422.24176207,316264231.4631339,562963653.1648967
89957869.32242584,68848441.95567149,69891780.09615237,347166510.1057374,575864601.4799871
91296031.93451355,82388601.57586715,58018750.796534695,307609778.42067146,539313162.7275869
101795875.07679263,71167805.81007318,65740789.053104945,364625647.3761551,603330117.3161259
87669469.43648861,73606995.7982606,72783836.43571499,299685319.66318196,533745621.3336462
98450911.00515248,75764772.22641905,64492506.74608489,281341795.7279251,520049985.70558155
84892146.24945179,74441520.73189096,74088528.37435791,381448635.7958082,614870831.1515088
87786294.65672268,69516072.07625332,64192345.409234785,365543635.6882685,587038347.8304793
111766002.35419545,77659294.39813104,76660819.54352638,286834606.4020707,552920722.6979235
89419427.42780963,73106928.58980447,65831134.98774888,348060098.7888918,576417589.7942548
103524362.58611807,77255571.07907058,56695586.161510095,281733308.8627667,519208828.68946546
75156090.1625239,73921637.24225539,60319887.436059915,252991988.65034324,462389603.49118245
78464197.53065729,77554847.09792253,61500731.50697169,263033538.25278047,480553314.388332
89708805.17299652,88426141.00108837,72089107.51445524,279048458.3186712,529272512.0072114
91611694.83716242,75180038.1121934,75217304.83857885,259860854.55316964,501869892.3411043
77323680.0925836,67621677.85727228,59882132.836486034,265294005.0519494,470121495.8382913
73467759.18680006,76098888.0473672,63107094.87381236,267029725.7995874,479703467.907567
66600108.920605585,60060905.03270407,63363987.63976974,322992801.5387231,513017803.1318025
82510705.13210647,87565297.47013056,65111333.42147148,288335018.0098628,523522354.0335713
92108775.67865439,58206663.38547225,59666560.43575032,333074860.28993565,543056859.7898126
72943637.51443973,77868553.04418664,68552511.09899832,361820228.43101674,581184930.0886414
90558989.09630325,70187536.08607772,63331431.24649274,256396615.76253468,480474572.1914084
99743601.49668205,79143377.37724265,76672263.46427901,332349393.57568735,587908635.9138911
76455759.64236678,84079690.01961449,63666869.21597045,338756499.38023,562958818.2581818
84081100.0601999,69674803.65937959,68166098.42094392,285517198.4921349,507439200.63265836
71833737.84278217,73485677.3698014,67263188.87149994,332331728.40294015,544914332.4870236
106437016.85154258,91781648.39173827,62074190.70512753,289664936.3290688,549957792.2774771
70480695.6922722,67313861.49865954,76748575.87000446,280269004.94443583,494812138.00537205
83144336.7397288,61707645.16305659,64473553.86967541,335216599.61781776,544542135.3902786
89814738.95086512,64987625.14364881,63034967.12765696,304681037.53654075,522518368.75871164
76908123.20642163,66729708.126719706,63313628.91917508,330973367.9968674,537924828.2491839
87901759.2492696,64177125.13702351,71954024.12670164,361605413.6374499,585638322.1504447
75704251.89389758,73115198.71307625,55847177.171150014,332890241.7556795,537556869.5338033
82222972.1064165,77560247.59672488,71389252.37932771,312783593.3052797,543956065.3877487
73105915.91842464,63466877.93357333,62167951.7842597,323454832.79608935,522195578.43234706
92026101.45279537,83437159.77221736,74866839.6972394,349095267.53931636,599425368.4615685
131799122.90136155,104620457.0600458,78669086.37343748,371808007.47292274,686896673.8077676
118634186.5708313,77082159.02444793,71329272.7465791,357504901.09560394,624550519.4374623
61257710.58209801,63747417.862353005,76087310.02039683,309520589.6190307,510613028.0838785
108702059.0671747,81191244.47437787,74578079.8478738,298338820.1018984,562810203.4913248
90322920.92839159,84087062.64667705,68020218.48448928,260837391.73408937,503267593.7936473
99844549.22002193,71982020.8119674,77037218.2671022,328310702.66214967,577174490.9612412
111157273.1288067,90371960.1905518,80211828.58302754,307530762.0441649,589271823.946551
95609257.65557267,72281892.93752144,55582814.365298145,256511692.24850157,479985657.2068938
85696411.51709893,79394841.9371218,78943194.61773352,292871741.4810547,536906189.553009
78534066.62978676,64657766.41960033,49163199.67803895,266780387.17523792,459135419.90266395
90917465.25331315,76360919.63076563,69420103.31742033,305129401.742894,541827889.9443932
87964959.82277365,83131246.85892954,53870584.382138975,286366647.59256625,511333438.6564084
60734790.78344664,76445166.74364175,62360146.56299377,302113412.8088894,501653516.89897156
91802309.33428696,69569511.32606347,56390871.84260398,323778108.0350231,541540800.5379775
80664374.42751178,77108562.36688088,71439324.82137302,263441527.16858914,492653788.7843548
93531225.16548106,87478400.29322258,79306684.87299205,263641049.94043347,523957360.2721292
76718432.08950254,72922345.16530448,60044939.1893851,378717701.82781863,588403418.2720108
94204909.8349844,79615865.37739593,70715141.25570655,329659788.3500819,574195704.8181689
64115601.66578748,61722602.28347503,53074085.24965281,269928251.49875015,448840540.69766545
59948793.76525244,65255370.16450654,52166707.12612399,262100289.55337185,439471160.60925484
83015006.02113415,76709792.6992756,78647161.43235223,320358950.5348379,558730910.6875999
84610177.1444231,74158356.0762596,63143257.96208898,268412464.67989072,490324255.8626624
125344749.47927238,88860871.2695388,61691310.821086444,231944826.52907434,507841758.09897196
74602083.54053518,67424136.3464563,59050081.95033598,269165922.81100905,470242224.6483365
113058953.30494174,78915013.632015,67747926.38931438,277501635.2772043,537223528.6034755
80303308.40312341,67417451.29638807,76243202.770517,381534741.0219938,605498703.4920223
63669092.154340915,83258761.01984967,56928885.72356396,309464134.8154091,513320873.7131637
97717995.78171857,72947052.34308383,55502240.01571493,277887894.6170545,504055182.7575719
90912352.90417302,72731728.98842669,55553497.459599875,237588551.4243702,456786130.7765698
102945813.09910324,70210989.524674,65539644.15163804,294782969.2557669,533479416.03118217
93885660.97398238,77051252.54767074,68594903.95921513,315134039.5075843,554665856.9884526
70420846.19666429,71396748.25851487,54562252.486937635,307069189.6730743,503449036.6151911
79117219.3643432,76317256.28865318,72718471.5414949,316155521.60243654,544308468.7969278
95657299.32666937,73389052.67001215,55578972.83236616,227778895.75404742,452404220.5830951
72459187.69002624,96384220.00237595,77508511.56791529,356492131.70256263,602844050.9628801
95351295.40415256,80198529.52517225,66298184.16338784,353676818.9727998,595524828.0655124
98585786.63828945,69469936.5939571,70788792.82059272,325998438.0859049,564842954.1387441
92399057.23606442,92191021.87007736,55193600.777318805,251511889.12005323,491295569.0035138
81047479.59139186,73118145.20976076,70478196.20036055,291107050.8994698,515750871.900983
95504940.04801746,78253216.56646244,85269243.55587286,358803859.9844264,617831260.1547792
104296082.98030135,71469845.45854421,52653336.535157345,252521935.0390986,480941200.0131015
111447720.0864066,77338600.79643802,76995107.00987396,355897702.73822474,621679130.6309433
98556398.39378366,79198124.8553741,71140675.87897518,300376150.14639956,549271349.2745326
127065105.82859018,93566148.78846142,86335579.49852991,348445264.80586773,655412098.9214492
96992516.25910966,69836788.91234578,56591855.48397823,322204256.66761446,545625417.3230481
103234558.91492373,66679556.24299452,47160808.21936313,263135524.10791376,480210447.48519516
97011441.89827608,79799402.9839782,59373079.99718867,272531874.2876682,508715799.16711116
59414455.05855283,78004752.83156817,66596368.290543035,308157274.7824156,512172850.96307963
110004074.14787991,76678189.40950418,85410446.07957463,364448569.19237554,636541278.8293343
115032663.64526774,94667658.07896069,65643221.33775344,320203456.9231315,595546999.9851134
71053383.54677805,59764341.668880075,58687834.53982978,314820306.0491295,504325865.8046174
86836860.58336952,56322239.90373847,53745122.260999404,276785750.3251862,473689973.07329357
86588508.48346741,76273750.50354864,76728612.22797622,309879684.81922555,549470556.0342178
73334542.84918527,66103175.20418652,62884062.29322303,315975062.4939067,518296842.8405015
78537209.41669461,78866107.33123186,62177031.740267865,302703585.9352946,522283934.423489
75705983.43958193,83054085.88755119,77939607.46629305,382629163.019612,619328839.8130381
81810475.15508483,80852841.86604168,68560810.38220708,272470693.4796219,503694820.8829555
79393996.93880461,82214413.8614993,58098877.53333428,311114175.93859315,530821464.27223134
86310805.9863168,61297147.06031281,67744607.22836207,295498053.19732225,510850613.47231394
84714660.42099467,65385861.203214444,61702392.047720715,285619789.0727568,497422702.74468666
55989523.133500576,64814808.621685475,64411580.7420892,315973670.60111123,501189583.09838647
62731396.9193139,63991505.22531938,60222071.10086405,243012711.0803243,429957684.32582164
96898441.86422083,64601285.95964101,71731307.81917275,324245446.12630624,557476481.7693408
109476068.3854521,87043935.40670341,61558094.532875806,273124569.1708929,531202667.49592423
100587557.3632404,77707165.43679497,67388115.74423699,297129078.6130513,542811917.1573236
90122585.16411638,75483448.08317262,70903735.79787913,305909131.49004155,542418900.5352097
81715357.44504605,61671320.962143004,69386293.15287001,245325218.5010596,458098190.06111866
75461954.34248483,81244483.49316745,82010404.79767586,290948768.3385533,529665610.97188145
76613840.55685103,64349274.977774784,58171268.762276165,315152103.68609893,514286487.98300093
71707449.80012934,70258271.19610761,47441876.076907754,323543768.58925915,512951365.6624038
83174737.27550302,81245275.86611393,83336170.44197205,386720599.39191526,634476782.9755043
106103929.07979667,95742657.12738918,79815732.03215207,326844753.6630601,608507071.9023981
88550935.49215253,74587494.59044194,63680235.69083222,293485303.55131143,520303969.32473814
83010332.6025485,86667803.06388661,70219573.28422233,323903147.2616872,563800856.2123446
90436015.94409795,80795367.28977314,67833803.86805531,310239211.41140795,549304398.5133344
81495086.88518335,79101886.84336545,65024165.24854881,282038544.2672907,507659683.24438834
104722290.02870704,91668340.98763624,64525998.39615133,272706213.520182,533622842.9326767
82557588.31320877,76386601.70429493,66817291.20562089,340103031.1238339,565864512.3469585
83765167.64716132,78812513.9695975,65173184.665833086,291617362.84150594,519368229.1240978
95399498.23111448,70282311.89820285,71595699.20272703,334182836.1893606,571460345.521405
107378250.08082817,83960933.14310655,59043600.18715455,284427876.20074356,534810659.6118328
108918419.34754835,82718553.42044269,68112233.11307725,296370455.2239036,556119661.1049719
92087404.1579526,86110533.9582907,71399776.27579972,329762277.6210341,579359992.0130771
66200532.617340736,58001793.20776781,56230113.842611834,247506170.00993654,427938609.6776569
67958438.83580303,78256985.53331865,48616032.908640906,233780419.01651454,428611876.29427713
95896943.07253815,72938801.35082102,68743177.63119648,274627623.28611594,512206545.3406716
92925154.22664277,75246770.42550634,66814354.52802828,282696460.0999669,517682739.2801443
80413840.70085424,82651139.22282204,58230409.929906175,265750121.2977543,487045511.1513367
93260205.60595977,78884837.46636286,69291123.58168502,288468384.62050456,529904551.27451223
102239067.60086076,103962156.50021628,64539133.17153754,321060357.99494547,591800715.26756
83856007.55803452,72261502.48353967,55659206.82620464,333250539.990192,545027256.8579708
67875784.38844584,75064302.5591565,58245898.587545,278484405.4798354,479670391.0149827
70014081.49822882,72168317.73589826,64304186.14539673,304141688.0764362,510628273.45596004
102109026.19619632,76572605.30344686,63081513.77019728,234819865.93702245,476583011.2068629
87825083.84405369,72184323.43898588,67549584.73595819,264081593.12466255,491640585.1436603
104085937.0056981,101394713.16351084,78153016.90432104,328965404.5686653,612599071.6421952
56206735.39355859,66855525.88342125,85084848.56315269,356250970.01815045,564398079.858283
105242451.59167115,64609394.86379981,62803207.79517403,278430669.6974039,511085723.94804895
81326485.78807491,75240279.69211544,74507543.84963742,291522460.2238488,522596769.5536766
82734459.37882836,94920959.07568878,73469076.61029477,313062757.18933165,564187252.2541435
80519697.8761383,80494854.51759371,70836423.97511618,239444154.41779038,471295130.7866386
91831729.95583601,81792783.48637226,67478981.22254437,267901184.98903033,509004679.65378296
76545111.1024752,69744427.67376027,66588840.54203015,346927765.3364378,559806144.6547034
68524258.38293792,85516271.79353955,56419962.969148226,299296262.38941157,509756755.5350373
89772311.54651026,73061334.80533594,68806781.07336766,283862155.1277771,515502582.552991
109276894.72227865,74026009.6862165,70871643.58178504,274421278.8216332,528595826.81191343
71496428.9081993,78653652.6448032,58047118.71104072,249662350.55531624,457859550.8193594
118526755.690188,83043312.10885413,70238308.00884543,314510395.1655118,586318770.9733994
86067995.69362092,76422043.99841249,64939979.270577975,286548597.0911004,513978616.0537118
90628162.89126642,69343115.94977772,66532378.831827976,281560344.2037423,508064001.87661445
78840753.8073799,75653878.69602372,75985008.27110302,309118944.0324743,539598584.8069808
77332573.86873378,69730336.90094398,59312310.73366875,255807664.0160874,462182885.5194339
86397654.55656107,70332213.76395857,59914657.491793014,294669217.801305,511313743.61361766
75177954.37470214,67434155.34403518,51505620.804932356,355808178.21916217,549925908.7428318
113101351.90379933,88115282.9031494,96697840.65502729,382021179.164799,679935654.626775
107319726.02146345,74777671.54877149,67824957.9593911,328238985.66122025,578161341.1908463
74270331.29261103,78240434.25161529,80871442.25841334,283910637.2895375,517292845.09217715
95366918.41081393,76818808.86539811,64232150.83107251,284840079.36983657,521257957.4771211
86252462.2136622,66521415.4976915,59417063.54672836,331964073.58386594,544155014.841948
97176460.23898058,85937870.65909202,85078934.09056275,349691753.7718731,617885018.7605085
69126694.22209679,76534411.11793077,74076264.49021114,336813350.40519726,556550720.235436
91200986.9873881,84487712.61704588,85425485.34337059,309939594.78321385,571053779.7310184
117578034.12449513,81570316.17027774,71815165.53230475,324365818.71406955,595329334.5411472
93266169.78924115,85728342.54708779,72723457.69282576,322236050.63787514,573954020.6670299
74556482.49571154,61277238.87377517,61167645.40666637,335365780.0833496,532367146.8595027
143758442.80436215,65085138.25828507,59815099.9321212,281336534.8806004,549995215.8753688
77623044.76590618,65648183.90463358,54543460.67924831,267454496.1111786,465269185.4609667
95186228.4430211,80089087.81630048,74018705.70131366,382714408.4866006,632008430.4472358
74906813.56240954,78088406.70946488,70079552.14870931,279172741.72200304,502247514.14258677
87768675.10346131,66346975.86430143,57489731.963291116,290252550.59025645,501857933.5213103
83642877.4495339,78947268.98102771,76274510.18944658,278880903.8176869,517745560.4376951
120580582.02014114,75332574.9632406,70062652.77138068,391775506.7537215,657751316.5084839
80393713.69916844,69605682.24268363,63609426.97444029,272289462.78311574,485898285.6994081
73574919.73244183,87685457.02193742,78441740.13920006,358195584.3370714,597897701.2306507
101481015.43818505,75598557.31522936,60719719.03736177,318065246.99110794,555864538.7818841
85320098.04117946,78495766.12938753,61258576.10391467,289097707.0072785,514172147.28176016
68424085.53574085,70598902.45696801,58331377.89930235,357935788.91837585,555290154.8103871
57250685.63212324,59532713.85029691,49719534.96778276,289592099.4018858,456095033.8520887
93743641.57429686,63628999.37973721,78891577.50075598,347736252.0189801,584000470.4737701
74334540.11297539,63453235.82676754,60328412.114384875,330902937.7229738,529019125.77710164
88171158.4161133,73313563.14449067,60946919.17720679,338831348.19252837,561262988.9303391
92521572.4649034,82700475.63303979,62793485.463976204,299070141.40197754,537085674.963897
92590771.57324043,75197122.36487271,66821565.62160263,245515498.6912569,480124958.2509727
88818060.77269834,64868636.74541095,56699460.00223469,288397357.71121,498783515.23155403
98321395.81577748,74779718.02902076,57765305.6207122,249049695.5913929,479916115.05690336
100065130.09859404,85954365.12482965,75752812.20075783,418828670.88520575,680600978.3093872
106793077.51230568,79509079.77401492,64835143.42796314,374692641.13868123,625829941.852965
94647794.29861316,84204648.07943381,62217879.099667445,346840183.6433585,587910505.121073
74419698.1760839,99780250.03877291,71072105.6553178,346459423.02879906,591731476.8989737
89029504.79547763,79780672.27191886,79206192.35805506,308752845.9093372,556769215.3347888
70556228.44018334,75853282.42208052,65051821.72237058,325277787.4465807,536739120.03121513
89876418.25711255,66513630.94070162,65330160.73411818,324425067.5996822,546145277.5316145
75091326.49167553,74662745.26963945,61621437.10073575,236427416.77584624,447802925.637897
117053745.83642355,79516040.43922669,77517136.92007875,306067040.6811522,580153963.8768812
74616229.72418596,63749803.68875134,71788911.41418585,286231366.32868254,496386311.1558057
85905930.35954787,73854652.06429984,57652616.19155272,293987389.48986566,511400588.1052661
56602332.66824057,93497535.17537087,68601507.48019496,310455096.947871,529156472.27167743
65664827.40719952,80858727.48765676,62853356.04729083,362551343.92016786,571928254.8623149
97516178.34117414,73263540.94790268,59465963.91278076,305109092.40578014,535354775.6076377
92588552.81448437,81909126.75496335,73591766.51902355,311283452.3752165,559372898.4636878
87249133.66776831,73662943.65712693,64656848.16487767,248164391.264201,473733316.7539739
82426434.27208851,71452702.44172736,66603883.35418421,324873958.0319869,545356978.099987
92338893.17646213,87200501.50573438,65032160.47807564,311334542.1537021,555906097.3139741
63577792.62691811,59736685.41214123,68371748.9368102,348252722.33808386,539938949.3139534
100877818.09866838,72878065.48787884,83121976.6372419,328648869.88787585,585526730.111665
72411964.04513513,69221744.50161158,56536701.41514823,269607696.38640565,467778106.3483006
92515950.42762874,97204817.71973689,57756672.3251765,276178913.4260654,523656353.8986075
86055575.53318703,74875651.4757508,68021913.89778565,330530501.1509032,559483642.0576267
76160608.98160791,76216853.04540168,67826016.40791108,307323423.5956019,527526902.0305226
98433389.35737488,83331042.54718302,67925242.47062546,330685724.3453523,580375398.7205356
96441592.61400008,73501061.41427544,67516175.16513425,327545073.35609895,565003902.5495087
90562209.23742203,87210683.28493948,74963554.52391091,346641466.5591787,599377913.6054511
104759687.3815772,81327926.42290059,70164743.91820513,287127013.2606878,543379370.9833708
87160813.21980055,80181985.66257825,61778772.32732191,342465288.8897543,571586860.099455
83752006.12896289,72284168.4911747,65808355.666334964,342043103.81433994,563887634.1008124
70304254.79582077,71703521.12662299,65149921.297138765,287537023.1883985,494694720.407981
117593472.75698107,87553589.2735748,71268385.71967335,277761871.98845965,554177319.738689
86338888.58320007,68876939.45217489,53375067.69959061,317761464.3164898,526352360.0514554
