Electrical Infrastructure,PSA Oxygen Plant,Surgical Bed Expansion,Operational Costs,Total Cost
82205611.1448563,76515836.61457935,62766911.095825955,277997686.45940065,499486045.3146623
90035721.97362554,77155226.913501,75579271.24712612,300333959.5515762,543104179.6858289
63502890.19346146,67910469.08923621,50911996.585905194,295212646.8055641,477538002.674167
66702386.67633969,63893944.4505103,57918866.58501094,345138123.60491383,533653321.3167747
73441189.19875953,73303753.02584791,68905199.95752431,362483557.10916036,578133699.2912922
98775535.67946659,88827997.85063864,78618823.12529211,280692645.4084576,546915002.0638549
92378644.06444772,85046623.08956848,61960368.725072406,283434850.39245677,522820486.2715454
76682522.6044755,80817206.85358874,66550257.19703672,294861284.67275065,518911271.32785165
71026379.75521225,72082802.37873548,59593286.294170745,302821953.6991787,505524422.12729716
72621638.85535152,74528218.71750775,61421397.642172106,257807208.48225388,466378463.6972853
70509453.8911215,63309023.74188822,59015704.83612068,294406626.7772591,487240809.2463895
91058710.37467259,79634949.73195763,61718176.38601981,339757867.15423745,572169703.6468875
81245734.48112209,78890548.84621969,65441402.4517385,317748937.5429859,543326623.3220662
84265570.93558022,79028731.94209737,66889892.732706405,336191502.714635,566375698.325019
76492510.75123796,60221962.69420642,53123872.52831461,319029443.978505,508867789.952264
85075976.58815171,76489896.63986254,58357109.21044327,297624902.34882456,517547884.78728205
74032504.47368595,66278751.89823311,58933725.910430215,306977721.8286533,506222704.11100256
95265451.91343962,83016917.61100383,57060682.82268054,296261451.9861432,531604504.33326715
84502674.89735195,63311688.21774034,61381016.777232185,285622335.08846325,494817714.9807877
94652297.86402127,78264823.58125734,63003182.67572283,335974473.35442734,571894777.4754288
61104865.61670848,69690021.71377024,50476245.602034,253323236.1987391,434594369.1312518
94853924.73663266,66957921.895104945,53361426.64194541,376251153.1091051,591424426.3827882
70149001.93748002,87651484.55719016,67488377.57339655,290704097.12517273,515992961.19323945
95493625.55952904,90655164.94017969,62301920.44476463,287885496.10372335,536336207.0481967
99874209.67330246,81137857.94222504,78043182.80922168,338917225.7896963,597972476.2144455
116496457.6654107,82965703.1370267,71723598.09431875,326206392.0231245,597392150.9198806
85240575.63651565,83504202.86138035,70452612.68583351,341184040.425651,580381431.6093805
101447942.52391732,82757473.82082771,73342195.25398694,280722361.0246985,538269972.6234305
79851040.62432942,82231830.5420949,80223849.93473184,256663474.00519377,498970195.10634995
79627456.202244,74757283.48118012,58753301.98405262,268342984.0452795,481481025.7127563
94099071.04831955,92943555.96414699,56594634.76893511,293054981.3988249,536692243.18022656
93923840.16931427,84695089.1319292,72043533.19916898,384726015.20514816,635388477.7055607
87612570.67372116,88649409.41480123,65113210.27095491,309573060.0206989,550948250.3801762
71815019.96918221,80812097.64340259,65837424.05254232,317623398.4810546,536087940.1461817
82939647.9217457,80517715.06722045,70626277.85867594,277093753.30121106,511177394.1488532
75059666.95753083,73326059.59939457,69675333.28224286,379782005.0466512,597843064.8858194
91543640.25398184,86443039.22202533,57659410.38279126,375756891.58235705,611402981.4411554
96090344.51753779,77355206.6890966,65705222.98116532,268454554.31360877,507605328.50140846
76460647.58725125,92104033.79454142,62873210.413091764,271889463.1423393,503327354.93722373
77932513.57380514,64604446.108760774,61519434.150492564,333522778.02846086,537579171.8615193
79085726.36481766,63522237.76530743,63207195.80463969,293943695.5784828,499758855.5132476
102398265.43009941,74893783.30216597,64420180.01707479,297706541.66220254,539418770.4115427
88459815.45460151,72969592.76999207,60924526.873104945,240421909.40638378,462775844.5040823
79659034.09893565,80979623.55575593,74478347.23667115,298053225.1052797,533170229.9966424
107381999.50493082,79520609.15102787,58269047.12155967,245960578.79700485,491132234.5745232
105994251.55363,76196031.05924368,58072646.94941358,228273666.44643828,468536596.0087255
81853105.71216165,78610719.91599347,61374788.33907349,265405897.5295934,487244511.496822
79863545.16141152,86120270.61135913,58521166.781224,277226718.56190795,501731701.1159026
105867022.04191962,84198099.47296335,71296535.32000932,291298232.4061002,552659889.2409925
87634996.7528399,71603508.92142276,58279793.798863456,259397466.09548405,476915765.5686102
98875250.96936302,77760953.7963287,69834957.45162556,315163153.7797208,561634315.997038
93588107.07164083,75093907.38241412,62415693.63938739,273341392.8738328,504439100.96727514
69537433.46186507,63512038.02686569,57930398.00947453,240407133.4973345,431387002.9955398
69891141.37051493,81636970.56776313,68730056.00978012,292561848.74057966,512820016.68863785
125469273.05597532,68326947.03702953,72940744.02751896,306609218.65518516,573346182.7757089
98890316.70752227,79299384.0283401,54310290.391602494,295156607.49107134,527656598.61853623
92022277.61486854,59812368.27307395,75867972.49842237,319515959.48893845,547218577.8753033
97116009.05982283,68166762.17236559,69175349.64069988,346023968.6859839,580482089.5588722
90821982.93362382,76728002.69790947,59827541.52510019,290263654.78854173,517641181.94517523
80342604.61316285,79805815.5716301,60562526.01900386,318967009.1698272,539677955.3736241
76244246.14529659,71620332.11713286,68742204.80678394,281293292.80816007,497900075.87737346
96782972.27746134,83064723.03703313,66796332.314999536,352137048.4574943,598781076.0869883
88301021.37552042,86682143.05409704,86226873.82041486,319548386.05424243,580758424.3042748
96696505.22296204,72380749.69007508,57745124.26899664,287253086.2972952,514075465.479329
70111815.03911546,65000237.89633889,65534204.58420075,281363194.2571942,482009451.77684927
97717021.5727774,80843598.63643323,85036983.83864756,346168110.6269778,609765714.6748359
104242938.84527189,83014014.03532854,71933978.42390177,359039743.6848105,618230674.9893126
97066406.69463687,79892679.68923706,69599353.7855252,329917658.1558137,576476098.3252128
78318434.84460524,68397486.79751123,74424246.67377776,383820273.2438375,604960441.5597317
75154503.4743909,68112349.94174306,71637848.02475344,326000511.8116241,540905213.2525115
97185090.02575718,86508049.79576835,68157052.43763612,322785013.3305742,574635205.5897359
90801971.39535457,69558411.5662343,66382089.57921945,348732707.8808661,575475180.4216745
82664314.75755808,76525529.92047738,67637217.62915628,296157391.9974332,522984454.3046249
97192453.67729034,72110031.88517979,76353810.08414598,337718268.1825456,583374563.8291616
75059652.91720048,89496163.68756819,71199323.39091767,288714870.6997251,524470010.69541144
104081747.5407286,83878794.19764405,56416813.242565654,278987840.8840455,523365195.8649838
91194039.64915048,59913728.30393117,60861842.82252799,297624335.76529855,509593946.54090816
72151883.51637664,75219834.23328446,64970395.41984688,263277283.0816666,475619396.25117457
101043594.66201515,86685182.33581235,68006356.26312822,303837115.9153158,559572249.1762716
97963789.61673953,76351180.58906218,53084968.14429016,305954440.17807126,533354378.52816314
76559001.25854488,70639650.1098534,75561372.79503171,306935464.73453385,529695488.8979638
87232177.67781089,80725637.4694724,71867867.0381824,280980897.3222086,520806579.5076743
86369910.62411013,76258252.03224577,68280743.68391292,317204034.12067634,548112940.4609451
131979046.74988855,72990020.44483379,75208168.70098804,360890473.93158513,641067709.8272955
94368647.7130022,71875999.04905869,79149621.2945381,246207009.21461388,491601277.2712128
78169415.42177546,84997788.55229135,65620085.52966926,368096842.5166484,596884132.0203844
68456466.44731481,63359408.46998205,56681674.4622407,301528827.8519164,490026377.2314539
84161836.9139799,71339532.40257111,76036087.2483674,372389688.05545586,603927144.6203743
81608831.575996,61538427.55941921,46782616.78583113,282054233.3990846,471984109.320331
96866997.89445598,78510772.58330417,66874599.70115943,279557003.8025052,521809373.98142475
96851861.94083586,94604965.24493904,55875908.57524945,295894645.75779307,543227381.5188174
74657110.82420908,61855156.34454892,52617768.03740172,294636113.23713934,483766148.44329906
93050773.00254276,91420484.3187156,71553659.936154,258000341.32486582,514025258.5822782
83944464.51358059,64289945.46048587,53398862.81446459,304215995.2505814,505849268.03911245
89962344.69707517,82026295.63146476,65439747.08574454,334982102.17049617,572410489.5847807
81621598.93949305,85291454.60791452,71743434.3162642,306010152.4311038,544666640.2947756
90220764.44182816,76537462.6196648,80254503.21649632,328540837.6070785,575553567.8850678
87185426.83843152,74035377.13985555,72251890.64681503,336589485.2073612,570062179.8324633
83466302.34937103,65940423.12376269,55907066.197131984,282342733.4748511,487656525.1451168
108235567.36515047,77652030.42232856,63072508.08425196,247124370.43435323,496084476.3060843
111126698.77196644,85867986.34328651,77581261.29319946,358684916.497166,633260862.9056184
84937515.1375636,76395708.49412005,78839068.66737194,324294509.5249875,564466801.824043
95811295.35439709,85970214.89291939,75420258.30082059,313579115.4662646,570780884.0144017
86736028.57999398,83154991.82069768,75068864.1084003,361905669.9224807,606865554.4315727
95254001.77289365,83183160.85574394,65385480.70047921,286676133.605213,530498776.9343298
98820403.6948423,73272570.05093732,65529947.900009744,355469565.61460817,593092487.2603976
106033508.31504038,82377574.7570796,66809209.85001848,304001660.8380524,559221953.7601908
100207278.47892208,78212900.51878375,63175970.679174915,347891030.78614885,589487180.4630296
89781283.68990166,71670434.5106564,68445890.2597975,341581367.0395753,571478975.4999309
74212208.28191039,71693551.22483593,61963858.88605938,313195124.9112831,521064743.3040888
96496236.6024363,73069548.46505076,54880251.23343322,326995624.8883887,551441661.189309
72889866.17337087,75398311.56262664,64012196.547136866,306621395.4103913,518921769.6935257
113604235.69223458,114771347.16336052,65442896.2612469,354311471.4456222,648129950.5624642
85052969.57752012,85410148.53599116,77418903.56497149,375666060.6728419,623548082.3513247
91279767.87640747,69391718.53580216,71341029.62936418,311966259.0089863,543978775.0505601
84002642.18695448,71425728.10286194,72418465.1538509,371873153.168123,599719988.6117904
72014972.23846367,78300229.33848329,63108225.73924644,254171444.28202856,467594871.59822196
89295291.72105211,69498152.05497609,52955316.426315285,261668674.06106758,473417434.26341105
73973709.85199475,68043232.39859712,53378260.08532945,272748047.7404645,468143250.07638586
77794998.04456624,77448449.2210478,70845595.14639178,318892218.1795256,544981260.5915314
83981105.00338787,73206744.83713141,58776553.48867097,268385910.40525198,484350313.73444223
97608948.81494376,63719753.38020787,61466578.19319945,284143875.2734925,506939155.6618436
95989544.63174435,65979778.46323976,62949220.02132092,309431289.4061481,534349832.52245307
64281735.99074038,62734803.508866,59213174.94232137,307561658.8678388,493791373.30976653
89794212.37371622,81735224.48595312,59977911.93926539,249409576.07105535,480916924.8699901
88396116.40319538,66237922.90056905,56482669.18256386,322231482.10942864,533348190.59575695
89889170.5682599,71765417.4187865,59567172.460003495,317287623.6838449,538509384.1308948
90219000.26255614,66659033.11512946,49877843.04234517,349048407.2033815,555804283.6234123
71702816.91298188,77376375.62063009,78497120.46501282,322261790.7387128,549838103.7373376
79213180.0610787,63159732.663967796,51361399.26418969,293642839.76470566,487377151.75394183
110018873.36795588,76643701.17199743,63102654.081775926,327568152.51836765,577333381.1400969
78135867.6932182,76625211.9919015,66096040.61721669,290086663.7762984,510943784.0786348
86991219.96754192,93239534.97778521,77029229.57992402,364758426.16935766,622018410.6946088
75277218.26076096,83540308.53566615,73252456.30536142,264252855.7919789,496322838.8937675
95081694.66917789,73147203.73225051,54501909.02269879,294250843.7366832,516981651.16081035
95070303.99096456,78982180.30446441,66643094.54739092,295034425.22262174,535730004.06544167
129449387.84624021,72614108.8660409,74002707.60751641,314071036.87635785,590137241.1961553
76055464.07044333,73370543.52437817,54688868.38517986,270046611.91949344,474161487.8994948
86554950.093403,63518115.68928532,65252532.94991816,267240716.6699416,482566315.4025481
69118312.8971787,63730545.07451583,78376434.68203159,247801889.72013694,459027182.37386304
93516260.85204104,70893945.23627217,61946936.13585481,319538082.32736814,545895224.5515362
95310789.19647281,71785821.40218979,55321567.586618215,312000167.447342,534418345.63262284
95273531.821809,75135552.4382365,69743566.48219027,293069518.653433,533222169.3956688
76390266.10176182,73889067.58114499,68820563.7322334,317019790.2984984,536119687.7136386
94616487.74841309,71008869.75625533,78010517.9488719,303156732.1252906,546792607.578831
85562964.00916785,65075884.05411104,60590018.54286299,312364620.6644895,523593487.2706314
98534071.08079506,93708774.69308673,77098895.90181403,332996064.1639808,602337805.8396766
81192804.25975788,69374616.76341042,71098899.96374758,342390954.2622058,564057275.2491217
73392720.60116467,79561258.17600529,71799764.48383899,273588311.765707,498342055.02671593
95091836.94326694,68756649.22521028,47878386.40401108,274288435.206662,486015307.7791503
90883764.92615892,75808892.45335071,92999522.34039494,345484754.451532,605176934.1714365
89287227.10586745,80406097.40903264,64241743.511504024,338210011.23794764,572145079.2643517
92398023.02447714,79969387.64658752,62880544.287049286,252609476.1745268,487857431.1326408
80479658.68727218,77213135.77569793,62714741.75140208,310825635.381288,531233171.5956602
84022571.5387464,79314636.02378638,59700616.35840609,304612032.3900327,527649856.3109716
78700878.04802895,62254802.092130266,59370599.41017977,347015585.17010325,547341864.7204423
69042475.19093406,73182763.57574874,70348781.85812478,399683113.4668004,612257134.091608
80588674.85727988,69495468.44847184,55194112.38760928,329130011.3473417,534408267.0407027
75897931.09379558,70657725.40495537,51025991.08511587,313712499.19996107,511294146.7838279
104980711.97830802,87519866.25535414,58567418.11730949,321953557.17087084,573021553.5218425
66715500.08105636,72103369.50342686,65027350.36983663,311371714.7448606,515217934.6991804
95003248.18319544,77527138.902701,53095744.35557901,307940412.466341,533566543.90781647
88581782.26604325,68817470.45272708,52768803.550861135,341084079.78044206,551252136.0500735
106215864.48366044,86346927.13191244,65089184.284894355,230393938.68104726,488045914.5815145
98568294.8862812,81634483.4591223,65607486.09620299,348679926.2461397,594490190.6877462
99892248.93901782,80099482.22233461,68416275.27463506,310866817.7642437,559274824.2002312
97239759.13402861,70655607.92210121,68015618.01788889,274394268.9096613,510305253.98368
108021334.56851026,84955113.94681814,64652696.230594516,309697993.4643552,567327138.210278
76063748.03192227,87778753.03959394,84028525.95273435,353252317.262017,601123344.2862675
111896613.68344206,81957267.20585477,75889101.9312738,366233830.83980834,635976813.6603789
87127771.19260055,76718484.31943049,74077684.95189454,337319232.7017333,575243173.1656588
77270902.02973677,57523194.00359953,57372381.03724267,224979803.3731565,417146280.4437355
74410412.44359115,66366774.09162405,57835752.86264077,319121387.4035148,517734326.80137074
102973059.5744014,83811389.47507991,74947130.14899546,342256446.50129384,603988025.6997706
58466738.43905585,69591847.60360454,50091551.441768125,297490654.11114985,475640791.5955784
62371549.74236781,69082063.26624094,66252581.80383559,264127972.6178826,461834167.43032694
101728015.66727053,83560064.3102325,72593008.88702324,341102645.467571,598983734.3320973
82333152.44112267,76450159.67246358,66033285.28976236,303751563.3933156,528568160.79666424
78310188.35467915,64344932.775658965,58928630.164893515,278318304.22232574,479902055.5175574
77503011.837691,81758964.66002116,58708615.865673594,291349487.342929,509320079.70631474
105116660.12486178,88188357.49337173,82095772.59549437,304651959.75506574,580052749.9687936
98878299.4659952,69260720.22866021,62160073.80107925,291833234.46874535,522132327.96448004
79525802.5286211,71482303.42273563,60403636.011939906,264160117.29510888,475571859.25840557
100026966.19563426,76874399.15854293,68645446.59346901,314026665.436056,559573477.3837023
87975575.5486088,77080045.66561037,64120955.00599307,356164419.2138707,585340995.434083
98506211.56510343,78405126.29157887,63999530.42617594,299329321.4733956,540240189.7562538
93239600.42914852,91882265.52641761,60871601.42292989,327757012.84924525,573750480.2277412
104451906.66969347,66778560.23392822,62191634.207021765,263070473.75402194,496492574.8646654
93432533.18766402,74172651.2623232,64743175.29712903,288565979.16810304,520914338.9152193
97868133.28934458,80217363.12328468,69962884.37148932,316457534.11004025,564505914.8941588
95580899.39144285,75390393.36867993,81099310.71848935,277714072.7334369,529784676.212049
66149032.93664316,58009825.90932855,45426219.106107436,291840124.6285017,461425202.58058083
95258131.30639863,89266664.41105543,62566537.72438212,332461676.8173914,579553010.2592275
88005132.51606856,77745477.95062934,71854070.38449712,285355466.31738406,522960147.1685791
131974986.94502698,97503713.02756394,70606247.99455412,280850890.4163235,580935838.3834685
85988936.68685474,77478025.05813429,75472856.899612,275211543.487813,514151362.13241404
91287398.86804302,64453820.06182358,65341200.24605687,295620694.119087,516703113.29501045
118917683.31618187,68302710.9954138,76135579.65044817,257753860.53583342,521109834.49787724
70510286.77745092,59756967.75754535,60874085.01228313,254283205.2679328,445424544.81521225
70272201.83940941,74187149.55877881,67978288.75576282,306139398.4342462,518577038.58819723
84971677.02415052,93451106.47262526,72895730.97436143,348185620.9468607,599504135.4179978
89226913.12444825,67394031.53317648,67312347.17517583,280585517.49640024,504518809.3292008
85946508.04142547,78578819.1362929,53135533.20826083,240602700.699378,458263561.0853572
100880277.24183176,72858760.98724107,61012802.22257018,303859014.5187056,538610854.9703486
81984859.95378879,78756056.21815364,66321850.87496612,312354494.79217374,539417261.8390822
77937032.64592259,75868988.581597,74666073.53314684,293118047.55677,521590142.31743646
100974974.5129423,78212239.03095065,73681391.36372171,318714302.8639439,571582907.7715585
86742597.60057934,79147368.52653047,77516455.65759139,326216880.02911526,569623301.8138165
94153499.71652275,74215159.89838013,79273183.20173676,342063769.98722315,589705612.8038628
88299948.38458595,75248768.76602975,73962471.1102717,291522516.60696346,529033704.86785084
65548436.56189638,71934563.5349221,72922257.1618473,370748492.2078645,581153749.4665303
85722351.57627302,76193608.09298572,70252640.92332625,299646446.6619434,531815047.2545284
94726299.23314656,76786752.9819335,75237445.9869138,342064072.4645405,588814570.6665344
99289887.5990533,76543187.57809213,84029824.73711859,341976887.8145618,601839787.7288258
90730776.83144167,70333847.37866645,63494044.20621525,303498251.3287382,528056919.7450616
76873280.37031536,71506056.12416758,62652546.5869425,300144155.5266248,511176038.6080502
65760478.47146001,70281534.03021431,60006822.17632121,293226243.48645806,489275078.1644536
102933442.38148755,100156216.85706143,80934321.03943285,285090422.0914001,569114402.3693819
82515211.35788861,80512687.29700623,71321047.70034416,348797543.6434289,583146489.998668
85858951.21826291,72721075.48252098,79813489.10178894,319410273.2146278,557803789.0172007
74105311.9918752,86969545.59027053,57729024.658249505,198978090.0292753,417781972.26967055
98642629.89076973,86942008.72947676,73885544.44488762,273020707.93267465,532490890.99780875
86389672.83794905,73543870.73360024,61138899.86581341,350243937.9227308,571316381.3600935
73750251.67062972,75992375.95833695,75210224.74957563,327248429.74090135,552201282.1194437
106382989.32073295,84970543.15245537,73738556.63984764,330338770.1837993,595430859.2968353
96209782.06801516,74432927.3087076,56542208.46255984,326961741.8773071,554146659.7165897
105039299.5834628,81730337.8462198,64592471.921509944,255471130.88150668,506833240.2326993
88414538.89571626,65332541.18798323,52168593.64986476,282941138.07323253,488856811.8067968
77168157.46200478,77036444.53391166,64619868.66948155,282117842.62239045,500942313.2877884
66371895.676261626,64828333.876739435,55185632.42211852,248415244.31016007,434801106.28527963
82731708.12383235,65872151.30210063,60957542.27349477,302669248.1258512,512230649.825279
76400880.30831331,77576287.88713835,56152929.695715435,257408678.41839662,467538776.30956376
85641077.82820104,82052851.51970726,75413507.72874892,380754401.653475,623861838.7301322
82104205.95962703,73976113.08666342,57577428.6031904,254001378.17919835,467659125.8286792
90459164.35730264,70164988.35411276,74247473.91104107,262888546.2340752,497760172.8565317
94271515.91041477,68969696.91650344,57977233.822378546,311390365.5091049,532608812.15840167
78261930.57266879,69967981.08168137,57599953.51777084,358174237.34072036,564004102.5128413
78997199.70485438,74863760.93806884,63667053.82241219,308502461.3598248,526030475.8251602
79031988.07116958,72720845.8606198,67539026.11208965,275547434.3819102,494839294.42578924
103828158.96551503,90793618.78216478,77198225.77992116,324615355.5430282,596435359.0706291
54021733.22177189,71703013.64698055,59549358.03042749,284814725.6142896,470088830.5134695
64357481.140605815,75206259.64077796,54220550.61288271,292404326.9801848,486188618.3744513
100802736.85791257,74499942.60848747,76495295.9709111,289542312.4634519,541340287.900763
96009544.75679485,66905311.672334105,71429598.5594242,339634053.70521724,573978508.6937704
94000241.99959795,73975606.16747901,55644695.113942884,278789495.9809076,502410039.2619275
104177673.71163465,80436483.18775724,56939366.98917775,260027138.37275332,501580662.261323
106588181.16612051,84266852.88846199,60346451.4704474,246089237.21034655,497290722.7353765
78901672.89918551,60079092.71903833,58605042.42197669,383102364.73833054,580688172.7785311
67529331.95008707,70292662.40893148,73458080.78191297,336593747.9297792,547873823.0707107
85155278.80092204,74428584.01397762,57029352.382248476,284154588.2166509,500767803.41379905
90674807.21158126,87233742.04239522,65054666.48326482,300542913.94054717,543506129.6777885
74910215.60181491,75466545.38355765,71519467.39426996,332518549.2348941,554414777.6145365
72305774.59949869,74188172.74966556,59581825.41155668,331697617.8365142,537773390.5972351
84984011.83949411,63486096.39416723,59778809.5683612,308000028.02039754,516248945.8224201
90683016.72322507,72378069.41538484,60613063.495085165,265076377.98615757,488750527.61985266
81865775.25218709,67965372.26755583,70556347.56169812,275739001.27938455,496126496.3608256
88932516.10115135,76926621.78403156,74372569.47568928,355482270.9784563,595713978.3393285
97489696.57341218,81301780.12387191,60421920.38785499,265465280.84017548,504678677.92531455
76162421.5567643,80499911.38989441,67545685.73510037,339131104.0431912,563339122.7249503
102399547.49201246,72582909.5321764,65858611.92129604,303184303.33085763,544025372.2763425
82748357.92896533,70702273.83308312,73586496.43766135,311974560.6664582,539011688.866168
87391709.76321146,69402258.88752711,69026884.94825456,271812983.8768941,497633837.47588724
93797960.89322713,81805501.96198377,65137649.32244712,317036819.13643944,557777931.3140974
89839810.42556788,76274458.29087764,66406992.34680595,307141246.3733467,539662507.4365982
89041205.20869412,77000712.17597376,58354922.750787206,290648352.797996,515045192.93345106
90987650.5958402,77710961.6340691,74869222.4632361,337785780.5425536,581353615.2356989
75861535.65771261,72333799.13488102,61807095.14402273,297336769.16636294,507339199.1029793
87166319.16772513,81666698.49840271,69444706.4259726,357147347.51941323,595425071.6115136
90639419.32569967,69754527.96945009,60561617.733465925,317167924.42512965,538123489.4537454
67343455.38724531,61443077.78100325,59636738.77705939,323594201.42648745,512017473.3717954
107511897.62996641,77830640.17474096,76781095.55062352,320006102.257238,582129735.6125689
68241826.74183264,71922971.86651637,59010493.889560156,326201429.4500952,525376721.94800436
86850118.59582035,65604524.95321336,52122742.27704452,282897670.74620354,487475056.5722818
59188460.35728198,65655293.913028106,62288715.5320134,260623654.76142424,447756124.56374776
102255091.10192639,90537588.47005588,63541313.10956999,296694650.5206669,553028643.2022191
102266652.36345954,78894490.92155553,57495406.422543146,291177248.5925892,529833798.3001474
76074200.49249601,83858713.34495635,73131927.8326788,302882161.78324604,535947003.4533772
89215852.79992028,65775723.4804301,57111775.45413154,346839859.37172675,558943211.1062087
87958505.46876505,84900780.73418772,71039347.26424451,363907970.12622726,607806603.5934246
63320273.09237541,69256723.77379233,75613765.77800912,346308091.5296623,554498854.1738391
107828062.03422268,79797300.05203898,64180838.8071687,270649793.13449293,522455994.0279233
73159028.54746608,80278324.54807355,70879899.2580946,307861113.63095254,532178365.9845868
94601761.06240669,78810370.33106598,75577485.68927458,352415248.6925264,601404865.7752737
73523749.00928268,75567984.70386553,53429407.66750861,292601393.7934236,495122535.1740804
96069082.09914619,66845725.394026056,60144834.04567725,294874068.1792546,517933709.71810406
90536593.45580235,74326248.13817489,57136478.55598243,291601658.24567103,513600978.3956307
66934091.16122306,69775074.88263854,59455486.188440934,288676927.9661396,484841580.19844216
79736442.45141955,62660658.4622947,58176523.390485376,322348081.815961,522921706.1201606
106730107.28599916,105596541.36114916,93464131.46602282,298059750.3099686,603850530.4231397
81686524.76384474,74789495.98761798,64680069.6086749,304459049.1152683,525615139.47540593
128232161.17476799,73304635.69047092,61504763.942174904,362392420.62426955,625433981.4316833
79016240.52998252,77883913.47482601,74900928.46105823,331990204.3458998,563791286.8117666
89927556.06231794,85412134.95656182,62415770.10565578,286660534.96009666,524415996.0846322
95018479.09953202,61107156.93750598,72047491.9566831,316027590.0004889,544200717.99421
89371482.75428721,63397141.41726491,52835645.57755579,271062876.58301723,476667146.3321251
99245409.40823343,61662147.236109845,67327330.847607,288489394.4816457,516724281.973596
84142925.74726161,77735358.05588931,68657918.51411898,283448740.03541297,513984942.3526829
96386611.91345677,59561388.70032712,57208186.45761451,293154866.1827213,506311053.25411975
82521258.70875575,60864885.72596178,65863790.68247898,258035456.60820508,467285391.7254016
86270170.01759915,77274209.42788774,66616262.571724154,349282335.3199411,579442977.3371521
86467280.5219037,79803376.29959938,66889796.79061732,328939237.5458959,562099691.1580162
109010807.55058694,81339107.00555156,75682571.42246926,375413030.75858307,641445516.7371908
108378773.05352482,76472847.46563274,76064455.45310175,325352704.9432162,586268780.9154755
104293229.85586643,84637194.68419775,72190775.91940859,330971042.3986355,592092242.8581083
90846270.79173125,79471372.58282407,66200880.692247376,297190901.71132267,533709425.77812535
115659068.11041515,85739241.18227237,66102943.17385185,299383569.9502755,566884822.4168148
103279880.2312119,72638048.01210569,55085993.39335418,247365983.8126676,478369905.4493394
66116656.52580579,61520890.241687134,51737471.77608979,328597364.9490093,507972383.492592
86565417.1527481,72858328.03729719,54712764.060715094,284901060.98036397,499037570.23112434
66028281.5174584,68469832.19499892,79345280.13234557,338669581.22719014,552512975.0719931
84326720.21411283,81870278.09208679,63834938.50918716,276976528.48388267,507008465.29926944
114570619.5862235,70960541.08950186,62844504.85817524,310889330.6645217,559264996.1984223
75066076.56796502,79302436.37867662,64117146.81335349,326574629.5527884,545060289.3127835
95787652.9675412,75592659.60298671,81294221.69663008,296757266.652905,549431800.920063
108234578.79322468,91541868.9903563,89183479.75850075,340687042.8411243,629646970.383206
76862098.28420137,94002027.84287916,68528863.63382494,284448653.92699003,523841643.68789554
84597386.09808922,67484002.38105954,66904346.48335183,281586265.57258993,500572000.5350905
83284153.44908771,84221702.23656324,73888791.71492232,315933313.7285542,557327961.1291275
89627195.32823898,76689212.14481777,63127113.04125894,301297426.4591942,530740946.97350985
94339299.49072942,76355272.60939153,69961862.4673333,280766167.4980874,521422602.0655417
79169340.32702991,68403018.79225558,58824790.92170803,339351212.13035536,545748362.1713488
97960257.67500487,69003104.42909847,67500777.1185128,290514019.39455926,524978158.6171754
78180458.38468,62539507.294408016,68032150.47657323,257041635.49124008,465793751.64690137
86485274.54590444,68100250.89903574,69275416.55641116,293310239.6954333,517171181.6967847
85350205.71992806,74860453.82520272,67964385.56858708,306377185.7977123,534552230.9114302
86605711.03414954,71572303.0366664,53485922.10716985,252882017.2143784,464545953.39236414
97841749.30294806,75408361.61883269,61377339.321710944,254643365.87637308,489270816.1198648
66215498.11870581,65923291.936536275,67987207.31708264,282564165.4963029,482690162.86862767
92984090.16014817,72027453.8743339,70070286.90725549,295355306.94684756,530437137.8885851
71594906.4846088,70551924.15465769,78591538.61344759,386120419.0734283,606858788.3261423
94274234.77508873,76247327.62346154,68964738.71559292,319424097.17178863,558910398.2859318
86652689.81186604,79966604.9785699,69084959.75376624,298007290.1699911,533711544.7141932
72016076.57548651,69103927.72055711,68972391.94136167,302893580.8514729,512985977.0888782
91504009.7401685,74467662.8296499,57993154.84469618,286605844.88796854,510570672.3024831
74036733.9361015,64687919.52963317,70622794.09130041,289729533.88889253,499076981.4459276
77444034.79490042,89303779.44802639,76980559.04031597,306449306.05079675,550177679.3340394
93389253.57437336,75221946.44940308,60905708.69018441,315200306.5969389,544717215.3108997
82794561.7693535,75874588.79193306,74250171.38093352,347310433.2722735,580229755.2144935
79854369.14712015,78908396.71955691,58308397.64894827,311580634.8324801,528651798.3481054
89306581.732628,79941481.16588983,65196398.507395625,387399794.5021089,621844255.9080224
75487198.69161874,82401032.05270268,59770012.17475438,316347485.12853533,534005728.0476111
95631409.15865962,78210066.7685735,63436600.41417837,307536600.92177,544814677.2631814
91017696.19555922,94492952.59440255,65212509.2686089,290418572.57366806,541141730.6322387
91276415.32774387,74657693.0787753,65036306.65506047,342590533.9010763,573560948.962656
55515570.6912322,64114968.053261034,48603800.96309137,240783017.38089594,409017357.0884806
128171250.20867766,88990984.72123545,80985741.76452927,323277105.8001687,621425082.494611
98474179.57842968,63796832.24603366,70266304.91942516,277292249.87551,509829566.6193985
80094851.60966931,79136745.14280084,69295011.89364794,311598235.16973716,540124843.8158553
70106247.80319048,73271113.41420802,71834519.47648302,290165724.1938863,505377604.8877678
107648023.78232852,72176898.71077585,65746015.00780056,362208312.1799194,607779249.6808243
